bn:00000414n	bn:00111185a	Derivationally related form
bn:00000414n	bn:00111186a	Derivationally related form
bn:00000415n	bn:00096187a	Derivationally related form
bn:00000415n	bn:00103994a	Derivationally related form
bn:00000415n	bn:00111415a	Derivationally related form
bn:00000422n	bn:00082163v	Derivationally related form
bn:00000423n	bn:00082164v	Derivationally related form
bn:00000424n	bn:00082164v	Derivationally related form
bn:00000427n	bn:00096192a	Derivationally related form
bn:00000428n	bn:00082166v	Derivationally related form
bn:00000428n	bn:00096192a	Derivationally related form
bn:00000432n	bn:00082166v	Derivationally related form
bn:00000436n	bn:00096194a	Derivationally related form
bn:00000440n	bn:00096195a	Derivationally related form
bn:00000440n	bn:00096198a	Derivationally related form
bn:00000443n	bn:00103324a	Derivationally related form
bn:00000443n	bn:00103325a	Derivationally related form
bn:00000445n	bn:00106334a	Derivationally related form
bn:00000454n	bn:00098634a	Derivationally related form
bn:00000454n	bn:00111147a	Derivationally related form
bn:00000455n	bn:00096195a	Derivationally related form
bn:00000455n	bn:00096196a	Derivationally related form
bn:00000455n	bn:00096197a	Derivationally related form
bn:00000455n	bn:00096198a	Derivationally related form
bn:00000455n	bn:00096199a	Derivationally related form
bn:00000456n	bn:00082167v	Derivationally related form
bn:00000457n	bn:00082167v	Derivationally related form
bn:00000458n	bn:00000462n	Derivationally related form
bn:00000458n	bn:00097797a	Derivationally related form
bn:00000458n	bn:00107933a	Derivationally related form
bn:00000459n	bn:00000462n	Derivationally related form
bn:00000459n	bn:00026965n	Derivationally related form
bn:00000459n	bn:00073867n	Derivationally related form
bn:00000459n	bn:00096200a	Derivationally related form
bn:00000460n	bn:00000462n	Derivationally related form
bn:00000460n	bn:00096200a	Derivationally related form
bn:00000460n	bn:00112017a	Derivationally related form
bn:00000462n	bn:00000458n	Derivationally related form
bn:00000462n	bn:00000459n	Derivationally related form
bn:00000462n	bn:00000460n	Derivationally related form
bn:00000462n	bn:00096200a	Derivationally related form
bn:00000463n	bn:00082167v	Derivationally related form
bn:00000465n	bn:00082169v	Derivationally related form
bn:00000467n	bn:00082169v	Derivationally related form
bn:00000469n	bn:00082169v	Derivationally related form
bn:00000469n	bn:00082172v	Derivationally related form
bn:00000471n	bn:00082169v	Derivationally related form
bn:00000471n	bn:00082172v	Derivationally related form
bn:00000472n	bn:00082174v	Derivationally related form
bn:00000473n	bn:00082170v	Derivationally related form
bn:00000473n	bn:00082862v	Derivationally related form
bn:00000473n	bn:00082863v	Derivationally related form
bn:00000474n	bn:00082864v	Derivationally related form
bn:00000475n	bn:00082175v	Derivationally related form
bn:00000475n	bn:00082177v	Derivationally related form
bn:00000475n	bn:00084726v	Derivationally related form
bn:00000476n	bn:00082175v	Derivationally related form
bn:00000476n	bn:00082177v	Derivationally related form
bn:00000476n	bn:00091968v	Derivationally related form
bn:00000476n	bn:00098233a	Derivationally related form
bn:00000476n	bn:00104000a	Derivationally related form
bn:00000478n	bn:00096207a	Derivationally related form
bn:00000482n	bn:00082179v	Derivationally related form
bn:00000482n	bn:00097569a	Derivationally related form
bn:00000482n	bn:00097570a	Derivationally related form
bn:00000483n	bn:00082179v	Derivationally related form
bn:00000483n	bn:00096211a	Derivationally related form
bn:00000484n	bn:00096210a	Derivationally related form
bn:00000486n	bn:00082179v	Derivationally related form
bn:00000486n	bn:00096211a	Derivationally related form
bn:00000487n	bn:00096211a	Derivationally related form
bn:00000488n	bn:00082180v	Derivationally related form
bn:00000488n	bn:00082182v	Derivationally related form
bn:00000488n	bn:00096212a	Derivationally related form
bn:00000489n	bn:00082183v	Derivationally related form
bn:00000489n	bn:00082392v	Derivationally related form
bn:00000489n	bn:00091932v	Derivationally related form
bn:00000489n	bn:00111592a	Derivationally related form
bn:00000490n	bn:00000491n	Derivationally related form
bn:00000491n	bn:00000490n	Derivationally related form
bn:00000491n	bn:00000500n	Derivationally related form
bn:00000491n	bn:00096213a	Derivationally related form
bn:00000492n	bn:00082180v	Derivationally related form
bn:00000494n	bn:00092456v	Derivationally related form
bn:00000495n	bn:00096194a	Derivationally related form
bn:00000496n	bn:00082183v	Derivationally related form
bn:00000498n	bn:00082180v	Derivationally related form
bn:00000498n	bn:00087930v	Derivationally related form
bn:00000500n	bn:00000491n	Derivationally related form
bn:00000501n	bn:00096213a	Derivationally related form
bn:00000501n	bn:00096214a	Derivationally related form
bn:00000502n	bn:00096216a	Derivationally related form
bn:00000502n	bn:00100907a	Derivationally related form
bn:00000502n	bn:00107686a	Derivationally related form
bn:00000503n	bn:00096216a	Derivationally related form
bn:00000503n	bn:00103425a	Derivationally related form
bn:00000503n	bn:00109077a	Derivationally related form
bn:00000505n	bn:00096217a	Derivationally related form
bn:00000505n	bn:00096218a	Derivationally related form
bn:00000505n	bn:00102789a	Derivationally related form
bn:00000506n	bn:00096218a	Derivationally related form
bn:00000506n	bn:00097585a	Derivationally related form
bn:00000506n	bn:00099949a	Derivationally related form
bn:00000506n	bn:00108340a	Derivationally related form
bn:00000517n	bn:00082152v	Derivationally related form
bn:00000517n	bn:00096219a	Derivationally related form
bn:00000517n	bn:00097001a	Derivationally related form
bn:00000517n	bn:00100453a	Derivationally related form
bn:00000517n	bn:00111692a	Derivationally related form
bn:00000520n	bn:00082184v	Derivationally related form
bn:00000521n	bn:00082186v	Derivationally related form
bn:00000521n	bn:00082448v	Derivationally related form
bn:00000521n	bn:00092327v	Derivationally related form
bn:00000521n	bn:00100413a	Derivationally related form
bn:00000522n	bn:00082185v	Derivationally related form
bn:00000522n	bn:00090815v	Derivationally related form
bn:00000523n	bn:00082184v	Derivationally related form
bn:00000523n	bn:00082186v	Derivationally related form
bn:00000526n	bn:00082188v	Derivationally related form
bn:00000529n	bn:00082188v	Derivationally related form
bn:00000534n	bn:00096226a	Derivationally related form
bn:00000536n	bn:00102420a	Derivationally related form
bn:00000550n	bn:00096228a	Derivationally related form
bn:00000551n	bn:00000567n	Derivationally related form
bn:00000551n	bn:00000568n	Derivationally related form
bn:00000551n	bn:00000569n	Derivationally related form
bn:00000551n	bn:00000570n	Derivationally related form
bn:00000551n	bn:00096228a	Derivationally related form
bn:00000563n	bn:00000565n	Derivationally related form
bn:00000563n	bn:00000570n	Derivationally related form
bn:00000564n	bn:00000567n	Derivationally related form
bn:00000564n	bn:00000568n	Derivationally related form
bn:00000564n	bn:00000569n	Derivationally related form
bn:00000564n	bn:00000570n	Derivationally related form
bn:00000565n	bn:00000563n	Derivationally related form
bn:00000567n	bn:00000551n	Derivationally related form
bn:00000567n	bn:00000564n	Derivationally related form
bn:00000568n	bn:00000551n	Derivationally related form
bn:00000568n	bn:00000564n	Derivationally related form
bn:00000568n	bn:00096228a	Derivationally related form
bn:00000569n	bn:00000551n	Derivationally related form
bn:00000569n	bn:00000564n	Derivationally related form
bn:00000570n	bn:00000551n	Derivationally related form
bn:00000570n	bn:00000563n	Derivationally related form
bn:00000570n	bn:00000564n	Derivationally related form
bn:00000579n	bn:00094205v	Derivationally related form
bn:00000579n	bn:00096231a	Derivationally related form
bn:00000601n	bn:00096232a	Derivationally related form
bn:00000608n	bn:00096233a	Derivationally related form
bn:00000622n	bn:00096236a	Derivationally related form
bn:00000627n	bn:00096239a	Derivationally related form
bn:00000628n	bn:00082194v	Derivationally related form
bn:00000629n	bn:00082193v	Derivationally related form
bn:00000629n	bn:00082194v	Derivationally related form
bn:00000632n	bn:00082194v	Derivationally related form
bn:00000632n	bn:00084927v	Derivationally related form
bn:00000633n	bn:00082194v	Derivationally related form
bn:00000633n	bn:00084927v	Derivationally related form
bn:00000634n	bn:00084647v	Derivationally related form
bn:00000638n	bn:00082196v	Derivationally related form
bn:00000639n	bn:00082195v	Derivationally related form
bn:00000639n	bn:00102168a	Derivationally related form
bn:00000640n	bn:00082196v	Derivationally related form
bn:00000640n	bn:00101318a	Derivationally related form
bn:00000641n	bn:00082196v	Derivationally related form
bn:00000641n	bn:00096244a	Derivationally related form
bn:00000641n	bn:00096245a	Derivationally related form
bn:00000641n	bn:00102166a	Derivationally related form
bn:00000641n	bn:00102167a	Derivationally related form
bn:00000642n	bn:00082196v	Derivationally related form
bn:00000642n	bn:00096244a	Derivationally related form
bn:00000643n	bn:00082195v	Derivationally related form
bn:00000643n	bn:00087572v	Derivationally related form
bn:00000646n	bn:00082196v	Derivationally related form
bn:00000647n	bn:00096246a	Derivationally related form
bn:00000647n	bn:00096247a	Derivationally related form
bn:00000647n	bn:00096248a	Derivationally related form
bn:00000647n	bn:00096249a	Derivationally related form
bn:00000648n	bn:00082197v	Derivationally related form
bn:00000649n	bn:00082198v	Derivationally related form
bn:00000649n	bn:00082199v	Derivationally related form
bn:00000649n	bn:00082200v	Derivationally related form
bn:00000649n	bn:00082379v	Derivationally related form
bn:00000649n	bn:00096250a	Derivationally related form
bn:00000650n	bn:00082200v	Derivationally related form
bn:00000653n	bn:00082138v	Derivationally related form
bn:00000653n	bn:00082203v	Derivationally related form
bn:00000653n	bn:00096250a	Derivationally related form
bn:00000654n	bn:00082198v	Derivationally related form
bn:00000654n	bn:00096250a	Derivationally related form
bn:00000656n	bn:00082197v	Derivationally related form
bn:00000656n	bn:00082199v	Derivationally related form
bn:00000656n	bn:00082200v	Derivationally related form
bn:00000656n	bn:00082205v	Derivationally related form
bn:00000657n	bn:00082197v	Derivationally related form
bn:00000661n	bn:00082370v	Derivationally related form
bn:00000665n	bn:00082208v	Derivationally related form
bn:00000666n	bn:00082209v	Derivationally related form
bn:00000670n	bn:00096257a	Derivationally related form
bn:00000670n	bn:00097848a	Derivationally related form
bn:00000670n	bn:00103924a	Derivationally related form
bn:00000671n	bn:00096258a	Derivationally related form
bn:00000671n	bn:00097394a	Derivationally related form
bn:00000675n	bn:00082192v	Derivationally related form
bn:00000676n	bn:00082191v	Derivationally related form
bn:00000676n	bn:00082209v	Derivationally related form
bn:00000677n	bn:00096260a	Derivationally related form
bn:00000678n	bn:00082324v	Derivationally related form
bn:00000678n	bn:00082702v	Derivationally related form
bn:00000678n	bn:00094607v	Derivationally related form
bn:00000678n	bn:00096260a	Derivationally related form
bn:00000678n	bn:00096261a	Derivationally related form
bn:00000678n	bn:00097844a	Derivationally related form
bn:00000691n	bn:00096263a	Derivationally related form
bn:00000694n	bn:00089751v	Derivationally related form
bn:00000701n	bn:00082211v	Derivationally related form
bn:00000701n	bn:00082212v	Derivationally related form
bn:00000702n	bn:00082213v	Derivationally related form
bn:00000703n	bn:00082808v	Derivationally related form
bn:00000703n	bn:00084110v	Derivationally related form
bn:00000703n	bn:00085120v	Derivationally related form
bn:00000703n	bn:00085123v	Derivationally related form
bn:00000703n	bn:00096265a	Derivationally related form
bn:00000704n	bn:00082965v	Derivationally related form
bn:00000704n	bn:00089449v	Derivationally related form
bn:00000704n	bn:00104313a	Derivationally related form
bn:00000706n	bn:00082214v	Derivationally related form
bn:00000706n	bn:00082215v	Derivationally related form
bn:00000706n	bn:00082220v	Derivationally related form
bn:00000706n	bn:00082316v	Derivationally related form
bn:00000706n	bn:00088241v	Derivationally related form
bn:00000706n	bn:00088244v	Derivationally related form
bn:00000707n	bn:00082220v	Derivationally related form
bn:00000708n	bn:00082215v	Derivationally related form
bn:00000708n	bn:00082220v	Derivationally related form
bn:00000709n	bn:00082218v	Derivationally related form
bn:00000710n	bn:00082216v	Derivationally related form
bn:00000710n	bn:00082218v	Derivationally related form
bn:00000710n	bn:00082219v	Derivationally related form
bn:00000711n	bn:00096268a	Derivationally related form
bn:00000715n	bn:00082219v	Derivationally related form
bn:00000716n	bn:00082221v	Derivationally related form
bn:00000716n	bn:00085212v	Derivationally related form
bn:00000716n	bn:00096273a	Derivationally related form
bn:00000716n	bn:00099916a	Derivationally related form
bn:00000717n	bn:00082223v	Derivationally related form
bn:00000717n	bn:00094613v	Derivationally related form
bn:00000718n	bn:00085474v	Derivationally related form
bn:00000718n	bn:00100142a	Derivationally related form
bn:00000719n	bn:00082222v	Derivationally related form
bn:00000719n	bn:00082224v	Derivationally related form
bn:00000720n	bn:00082223v	Derivationally related form
bn:00000722n	bn:00083070v	Derivationally related form
bn:00000722n	bn:00085573v	Derivationally related form
bn:00000722n	bn:00096838a	Derivationally related form
bn:00000724n	bn:00082225v	Derivationally related form
bn:00000724n	bn:00082226v	Derivationally related form
bn:00000725n	bn:00082281v	Derivationally related form
bn:00000726n	bn:00082480v	Derivationally related form
bn:00000727n	bn:00096278a	Derivationally related form
bn:00000729n	bn:00082227v	Derivationally related form
bn:00000731n	bn:00082228v	Derivationally related form
bn:00000735n	bn:00099601a	Derivationally related form
bn:00000736n	bn:00054899n	Derivationally related form
bn:00000738n	bn:00084953v	Derivationally related form
bn:00000738n	bn:00104222a	Derivationally related form
bn:00000739n	bn:00082233v	Derivationally related form
bn:00000739n	bn:00085907v	Derivationally related form
bn:00000739n	bn:00095859v	Derivationally related form
bn:00000741n	bn:00082233v	Derivationally related form
bn:00000741n	bn:00082234v	Derivationally related form
bn:00000741n	bn:00087870v	Derivationally related form
bn:00000744n	bn:00082232v	Derivationally related form
bn:00000745n	bn:00082233v	Derivationally related form
bn:00000745n	bn:00085907v	Derivationally related form
bn:00000746n	bn:00082232v	Derivationally related form
bn:00000746n	bn:00083486v	Derivationally related form
bn:00000746n	bn:00089892v	Derivationally related form
bn:00000751n	bn:00096282a	Derivationally related form
bn:00000751n	bn:00097171a	Derivationally related form
bn:00000752n	bn:00000753n	Derivationally related form
bn:00000752n	bn:00082232v	Derivationally related form
bn:00000753n	bn:00000752n	Derivationally related form
bn:00000753n	bn:00000754n	Derivationally related form
bn:00000753n	bn:00021455n	Derivationally related form
bn:00000753n	bn:00022307n	Derivationally related form
bn:00000753n	bn:00082232v	Derivationally related form
bn:00000753n	bn:00085747v	Derivationally related form
bn:00000754n	bn:00000753n	Derivationally related form
bn:00000756n	bn:00082232v	Derivationally related form
bn:00000757n	bn:00082232v	Derivationally related form
bn:00000765n	bn:00082238v	Derivationally related form
bn:00000766n	bn:00082242v	Derivationally related form
bn:00000766n	bn:00096285a	Derivationally related form
bn:00000767n	bn:00096285a	Derivationally related form
bn:00000768n	bn:00096285a	Derivationally related form
bn:00000769n	bn:00082242v	Derivationally related form
bn:00000769n	bn:00096285a	Derivationally related form
bn:00000770n	bn:00096285a	Derivationally related form
bn:00000771n	bn:00096285a	Derivationally related form
bn:00000772n	bn:00082243v	Derivationally related form
bn:00000772n	bn:00082244v	Derivationally related form
bn:00000772n	bn:00082246v	Derivationally related form
bn:00000772n	bn:00082247v	Derivationally related form
bn:00000774n	bn:00082245v	Derivationally related form
bn:00000774n	bn:00094010v	Derivationally related form
bn:00000774n	bn:00094011v	Derivationally related form
bn:00000774n	bn:00096288a	Derivationally related form
bn:00000775n	bn:00082245v	Derivationally related form
bn:00000775n	bn:00100762a	Derivationally related form
bn:00000775n	bn:00100763a	Derivationally related form
bn:00000776n	bn:00082170v	Derivationally related form
bn:00000776n	bn:00096288a	Derivationally related form
bn:00000777n	bn:00082246v	Derivationally related form
bn:00000777n	bn:00082845v	Derivationally related form
bn:00000779n	bn:00085288v	Derivationally related form
bn:00000784n	bn:00082249v	Derivationally related form
bn:00000784n	bn:00082250v	Derivationally related form
bn:00000784n	bn:00096297a	Derivationally related form
bn:00000785n	bn:00082250v	Derivationally related form
bn:00000785n	bn:00084804v	Derivationally related form
bn:00000785n	bn:00096297a	Derivationally related form
bn:00000786n	bn:00096295a	Derivationally related form
bn:00000788n	bn:00082249v	Derivationally related form
bn:00000788n	bn:00082250v	Derivationally related form
bn:00000790n	bn:00082252v	Derivationally related form
bn:00000790n	bn:00094295v	Derivationally related form
bn:00000790n	bn:00096445a	Derivationally related form
bn:00000790n	bn:00100348a	Derivationally related form
bn:00000793n	bn:00082255v	Derivationally related form
bn:00000800n	bn:00102713a	Derivationally related form
bn:00000823n	bn:00082257v	Derivationally related form
bn:00000824n	bn:00082257v	Derivationally related form
bn:00000824n	bn:00096305a	Derivationally related form
bn:00000824n	bn:00105870a	Derivationally related form
bn:00000825n	bn:00082256v	Derivationally related form
bn:00000825n	bn:00089949v	Derivationally related form
bn:00000825n	bn:00096306a	Derivationally related form
bn:00000825n	bn:00096355a	Derivationally related form
bn:00000825n	bn:00110515a	Derivationally related form
bn:00000829n	bn:00096308a	Derivationally related form
bn:00000843n	bn:00096310a	Derivationally related form
bn:00000848n	bn:00082258v	Derivationally related form
bn:00000848n	bn:00082259v	Derivationally related form
bn:00000849n	bn:00082258v	Derivationally related form
bn:00000850n	bn:00082260v	Derivationally related form
bn:00000850n	bn:00082261v	Derivationally related form
bn:00000850n	bn:00096313a	Derivationally related form
bn:00000852n	bn:00082260v	Derivationally related form
bn:00000852n	bn:00082261v	Derivationally related form
bn:00000854n	bn:00096312a	Derivationally related form
bn:00000859n	bn:00082262v	Derivationally related form
bn:00000859n	bn:00082264v	Derivationally related form
bn:00000859n	bn:00096317a	Derivationally related form
bn:00000860n	bn:00096315a	Derivationally related form
bn:00000861n	bn:00096316a	Derivationally related form
bn:00000869n	bn:00096274a	Derivationally related form
bn:00000869n	bn:00097717a	Derivationally related form
bn:00000870n	bn:00082226v	Derivationally related form
bn:00000870n	bn:00082280v	Derivationally related form
bn:00000870n	bn:00084086v	Derivationally related form
bn:00000888n	bn:00096320a	Derivationally related form
bn:00000889n	bn:00096322a	Derivationally related form
bn:00000892n	bn:00083548v	Derivationally related form
bn:00000892n	bn:00097582a	Derivationally related form
bn:00000892n	bn:00098494a	Derivationally related form
bn:00000892n	bn:00106267a	Derivationally related form
bn:00000892n	bn:00106268a	Derivationally related form
bn:00000892n	bn:00108191a	Derivationally related form
bn:00000896n	bn:00100041a	Derivationally related form
bn:00000897n	bn:00096324a	Derivationally related form
bn:00000901n	bn:00096304a	Derivationally related form
bn:00000902n	bn:00082258v	Derivationally related form
bn:00000902n	bn:00082259v	Derivationally related form
bn:00000902n	bn:00096329a	Derivationally related form
bn:00000916n	bn:00082259v	Derivationally related form
bn:00000917n	bn:00096335a	Derivationally related form
bn:00000918n	bn:00082258v	Derivationally related form
bn:00000918n	bn:00096329a	Derivationally related form
bn:00000918n	bn:00107745a	Derivationally related form
bn:00000918n	bn:00109423a	Derivationally related form
bn:00000918n	bn:00110947a	Derivationally related form
bn:00000918n	bn:00110948a	Derivationally related form
bn:00000919n	bn:00096328a	Derivationally related form
bn:00000921n	bn:00096336a	Derivationally related form
bn:00000924n	bn:00096337a	Derivationally related form
bn:00000929n	bn:00096339a	Derivationally related form
bn:00000930n	bn:00096338a	Derivationally related form
bn:00000935n	bn:00097214a	Derivationally related form
bn:00000937n	bn:00082267v	Derivationally related form
bn:00000937n	bn:00082272v	Derivationally related form
bn:00000938n	bn:00082269v	Derivationally related form
bn:00000938n	bn:00082270v	Derivationally related form
bn:00000938n	bn:00082272v	Derivationally related form
bn:00000939n	bn:00082130v	Derivationally related form
bn:00000939n	bn:00082240v	Derivationally related form
bn:00000939n	bn:00082269v	Derivationally related form
bn:00000939n	bn:00082412v	Derivationally related form
bn:00000939n	bn:00085006v	Derivationally related form
bn:00000939n	bn:00085007v	Derivationally related form
bn:00000942n	bn:00082402v	Derivationally related form
bn:00000942n	bn:00087527v	Derivationally related form
bn:00000942n	bn:00087794v	Derivationally related form
bn:00000942n	bn:00090246v	Derivationally related form
bn:00000942n	bn:00091503v	Derivationally related form
bn:00000942n	bn:00103783a	Derivationally related form
bn:00000942n	bn:00106623a	Derivationally related form
